track_id,track_name,duration,primary_artists,language,track_url,track_image,download_url,spotify_track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Td1w9J3I,Wonder Woman,171,John Legend,english,https://www.jiosaavn.com/song/wonder-woman/JAxaRk16BHo,https://c.saavncdn.com/107/LEGEND-English-2022-20220909064253-150x150.jpg,https://aac.saavncdn.com/107/cd22cf9e2d8371c2cc1dcc9a956c6b70_320.mp4,0rji0TyRgXVHofeKuqxshO,0.939,0.443,185267,0.226,0.0,10,0.0797,-7.776,1,0.0354,72.851,4,0.238
Uo6tNxeE,Satellite,181,Khalid,english,https://www.jiosaavn.com/song/satellite/JQddRTpIUnY,https://c.saavncdn.com/321/Satellite-English-2022-20220915230838-150x150.jpg,https://aac.saavncdn.com/321/65c357281ae8d9c6e232a397d24d998a_320.mp4,0rzaRSujxA0bKyjJl6vHYq,0.143,0.576,218577,0.457,3.05e-05,0,0.0917,-6.473,1,0.0304,138.984,4,0.301
3_gbWilL,2 Sugar,181,Wizkid,english,https://www.jiosaavn.com/song/2-sugar/QzcMUyNZW38,https://c.saavncdn.com/877/More-Love-Less-Ego-English-2022-20221101074721-150x150.jpg,https://aac.saavncdn.com/877/0368ca92aab968d5a262095cc38985cd_320.mp4,1DA2ADZs6O28y2rmdmpekw,0.0498,0.914,187907,0.643,0.0,6,0.0618,-3.862,0,0.134,105.033,4,0.764
XojcqEa9,Do You Like Me?,227,Daniel Caesar,english,https://www.jiosaavn.com/song/do-you-like-me/KAcBUgV1Vgo,https://c.saavncdn.com/328/Do-You-Like-Me-English-2023-20230127064236-150x150.jpg,https://aac.saavncdn.com/328/d4cb93bd2e19046ff5cd8aca26a8fabc_320.mp4,6q4yusLwjDYEcF6jXHdt7J,0.522,0.714,227664,0.407,0.00618,11,0.128,-6.806,1,0.0422,76.978,4,0.358
LWT8XvRi,This Is,206,Ella Mai,english,https://www.jiosaavn.com/song/this-is/PD8-CSxGZVo,https://c.saavncdn.com/735/Heart-On-My-Sleeve-Deluxe-Edition-English-2023-20230202063613-150x150.jpg,https://aac.saavncdn.com/735/85a50bce5d378127a8734b1afe41b490_320.mp4,2PWTZV5znjLtZC5T1EVJvL,0.617,0.422,120308,0.44,0.0,11,0.0837,-5.53,1,0.0544,128.934,5,0.332
VcUKY5lc,Sex In The Porsche,213,"PARTYNEXTDOOR, Diddy",english,"https://www.jiosaavn.com/song/sex-in-the-porsche/Jgs,ei0FW1A",https://c.saavncdn.com/795/Sex-In-The-Porsche-English-2022-20221214113644-150x150.jpg,https://aac.saavncdn.com/795/d9147c8303da904068a61c2a323d6c84_320.mp4,33RTe6MAxEno83JSdpObQr,0.109,0.698,213626,0.553,9.1e-06,0,0.314,-6.886,1,0.0458,91.054,4,0.0582
Gh97fe19,Her Old Friends,256,PARTYNEXTDOOR,english,https://www.jiosaavn.com/song/her-old-friends/NwBSBhJVBgo,https://c.saavncdn.com/620/Her-Old-Friends-English-2023-20230111004629-150x150.jpg,https://aac.saavncdn.com/620/82251d446a58c66d98882839d42a8586_320.mp4,4SBZis6PQh5N40Zv9ro3Ti,0.326,0.607,256117,0.523,0.0,4,0.128,-7.425,0,0.0528,105.018,4,0.0781
ffD6N-ub,Wasted,157,Coi Leray,english,https://www.jiosaavn.com/song/wasted/Fg4vBzodQlE,https://c.saavncdn.com/069/Wasted-English-2022-20221223063720-150x150.jpg,https://aac.saavncdn.com/069/f491fd3d815d5fd4e6932324186b37ca_320.mp4,3cBsEDNhFI9E82vPj3kvi3,0.373,0.505,178520,0.657,0.00107,11,0.126,-5.24,0,0.0318,196.0,3,0.252
vp5daWl_,When You Bad Like That,190,"Jacquees, Future",english,https://www.jiosaavn.com/song/when-you-bad-like-that/BhheVRVnW2w,https://c.saavncdn.com/639/Sincerely-For-You-English-2022-20221215055313-150x150.jpg,https://aac.saavncdn.com/639/b9c3ac87115469fe4f620f8c8ee6846b_320.mp4,275YNZEcI6UKFU7hO1kzKX,0.404,0.617,190187,0.469,0.0,7,0.19,-7.54,0,0.0543,131.554,4,0.481
fNJmD7C_,2022,165,Ty Dolla $ign,english,https://www.jiosaavn.com/song/2022/FiYhXDAHdGw,https://c.saavncdn.com/312/2022-English-2023-20230106005320-150x150.jpg,https://aac.saavncdn.com/312/55dd4bfd0f8c0debaf0669c799e63e69_320.mp4,6bSlUKMLgbz6HZkbs8tTWB,0.917,0.409,165392,0.308,0.0,1,0.12,-8.203,1,0.0489,146.801,4,0.346
lxG-4DWt,"Jehda Nasha (From ""An Action Hero"")",222,"Tanishk Bagchi, Amar Jalal, IP Singh, Yohani, Harjot Kaur, Faridkot",hindi,https://www.jiosaavn.com/song/jehda-nasha-from-an-action-hero/HBAsHEB0YEc,https://c.saavncdn.com/547/Jehda-Nasha-From-An-Action-Hero-Hindi-2022-20221116181002-150x150.jpg,https://aac.saavncdn.com/547/e0655ece1f0af319b4d1ac14d8f4bd7a_320.mp4,45C7tXCrmp3R5E65XUtLLj,0.0848,0.881,222055,0.676,0.000387,1,0.0693,-4.76,1,0.0812,119.965,4,0.843
cqomKYN2,"Najaa (From ""Sooryavanshi"")",191,"Tanishk Bagchi, Pav Dharia, Nikhita Gandhi",hindi,https://www.jiosaavn.com/song/najaa-from-sooryavanshi/ExkEXD9peQE,https://c.saavncdn.com/417/Najaa-From-Sooryavanshi--Hindi-2021-20220225131001-150x150.jpg,https://aac.saavncdn.com/417/9effe19d502fdf7fb6d21c7702819c6c_320.mp4,09vHbIezp9NP31CZWysk3v,0.0818,0.786,191239,0.727,0.0,9,0.0824,-5.028,0,0.051,93.97,4,0.697
9xnr1G5u,Kala Chashma,187,"Amar Arshi, Badshah, Neha Kakkar",hindi,https://www.jiosaavn.com/song/kala-chashma/SRAFQ0V3AkY,https://c.saavncdn.com/279/Baar-Baar-Dekho-Hindi-2016-20181205114400-150x150.jpg,https://aac.saavncdn.com/279/ac760f157a9cf82a96ac1440b01bdf18_320.mp4,3uE0llUPQn8JcfB9PotviP,0.237,0.756,146882,0.672,0.0,4,0.157,-3.026,0,0.282,89.529,4,0.552
wlyGmMNW,Main Tera Boyfriend,276,"Arijit Singh, Neha Kakkar",hindi,https://www.jiosaavn.com/song/main-tera-boyfriend/BwQSdhl9eWQ,https://c.saavncdn.com/023/Raabta-Hindi-2017-150x150.jpg,https://aac.saavncdn.com/023/84b023e8938eb6945c835d5682e9bdbf_320.mp4,3InIAYQyi22mfV4g1T9Jkc,0.0958,0.841,276153,0.914,0.0,11,0.115,-3.917,0,0.0613,104.014,4,0.651
T37kOEZq,Kyaa Baat Haii 2.0,176,"Harrdy Sandhu, Tanishk Bagchi, Nikhita Gandhi",hindi,https://www.jiosaavn.com/song/kyaa-baat-haii-2.0/JFtcWjt1bUI,https://c.saavncdn.com/958/Kyaa-Baat-Haii-2-0-From-Govinda-Naam-Mera-Hindi-2022-20221207161517-150x150.jpg,https://aac.saavncdn.com/958/9e676fa2cf29bbb67dafa8b67d1d93ef_320.mp4,3SxOgJihDKlbZ9C1OvLgNs,0.136,0.801,176170,0.734,0.0,6,0.122,-4.323,0,0.157,93.951,4,0.427
Xk__Ip5M,"Nadiyon Paar (Let the Music Play Again) (From ""Roohi"")",164,"Sachin-Jigar, Rashmeet Kaur, Shamur, IP Singh",hindi,https://www.jiosaavn.com/song/nadiyon-paar-let-the-music-play-again-from-roohi/KAM0bj1AAn4,https://c.saavncdn.com/505/Nadiyon-Paar-Let-the-Music-Play-Again-From-Roohi--Hindi-2021-20210303125809-150x150.jpg,https://aac.saavncdn.com/505/3873beea9d37d91bc2105a5b78c2b40b_320.mp4,2PEo8JQ48mfEv8a2HLqDvt,0.137,0.875,164046,0.846,1.15e-05,7,0.123,-5.276,1,0.0716,114.981,4,0.697
_Jq5N_Es,Sakhiyan2.0,177,"Maninder Buttar, Zara Khan",hindi,https://www.jiosaavn.com/song/sakhiyan2.0/LyIaBDpvckA,https://c.saavncdn.com/498/BellBottom-Hindi-2021-20210831120927-150x150.jpg,https://aac.saavncdn.com/498/823932d62716c8197cefd2fd578ad969_320.mp4,1y5beX4vn7QPfg36r4jiWo,0.183,0.817,177695,0.715,0.0,9,0.214,-5.13,1,0.0484,100.002,4,0.398
QYnL_b5B,Proper Patola,176,"Badshah, Diljit Dosanjh, Aastha Gill",hindi,https://www.jiosaavn.com/song/proper-patola/ITEFfStSAnE,https://c.saavncdn.com/036/Namaste-England-Hindi-2018-20181003055757-150x150.jpg,https://aac.saavncdn.com/036/00bed7becbc2de116954b89739585196_320.mp4,39ujbBjTwwqUFySaCYDMMT,0.485,0.77,178605,0.824,0.0,1,0.318,-6.491,0,0.0851,172.006,4,0.49
_RNHIYrE,"Coka 2.0 (From ""Liger"")",166,"Jaani, Lijo George-Dj Chetas, Sukh-E Muzical Doctorz, Lisa Mishra",hindi,https://www.jiosaavn.com/song/coka-2.0-from-liger/LzoleT1pRXY,https://c.saavncdn.com/629/Coka-2-0-From-Liger-Hindi-2022-20220812201749-150x150.jpg,https://aac.saavncdn.com/629/d51902cf33405eadf9327d7bbc0e9c65_320.mp4,6TtNVOFQUbQDUbTQwdILH1,0.411,0.743,166392,0.922,2.36e-06,7,0.287,-3.025,1,0.121,96.933,4,0.873
rlpoMDqy,Kar Gayi Chull,187,"Badshah, Amaal Mallik, Fazilpuria, Sukriti Kakar, Neha Kakkar",hindi,https://www.jiosaavn.com/song/kar-gayi-chull/AgQbXjl0Rko,https://c.saavncdn.com/331/Kapoor-Sons-Since-1921-Hindi-2016-150x150.jpg,https://aac.saavncdn.com/331/390d373616f71701f3b44548c0aa1be4_320.mp4,3fPgIknlkDWXs1l2noKZbp,0.0316,0.827,187711,0.737,0.000322,11,0.211,-5.473,0,0.0764,121.99,4,0.873
_PBdjjUn,Saturday Saturday,210,"Toshi Sabri, Badshah, Indeep Bakshi, Akriti Kakar",hindi,https://www.jiosaavn.com/song/saturday-saturday/LzgpVR5aYl0,https://c.saavncdn.com/540/Humpty-Sharma-Ki-Dulhania-Hindi-2014-20190618095042-150x150.jpg,https://aac.saavncdn.com/540/110393131f4e6ff13bd0cc22a3a7318e_320.mp4,7MvQQGqYE4r0ucTarmI2Gr,0.149,0.847,210799,0.938,0.0,8,0.107,-4.615,1,0.0974,130.02,4,0.786
15QJDYRz,The Wakhra Song,196,"Navv Inder, Lisa Mishra, Raja Kumari",hindi,https://www.jiosaavn.com/song/the-wakhra-song/QV06ezBpZUk,https://c.saavncdn.com/202/Judgementall-Hai-Kya-Hindi-2019-20190719211922-150x150.jpg,https://aac.saavncdn.com/202/6777fa0bd7d4b8662cea5e487aee2801_320.mp4,6N6mJlsjYRV0yoMSPS5JiQ,0.339,0.788,196000,0.894,0.000253,5,0.0649,-2.661,0,0.198,89.945,4,0.588
f-x9bxwm,Suit Suit,190,Guru Randhawa,hindi,https://www.jiosaavn.com/song/suit-suit/FkUTCBZIQF4,https://c.saavncdn.com/989/Hindi-Medium-Full-Hindi-2017-150x150.jpg,https://aac.saavncdn.com/989/53a306ff26d145aacece36f307c71c55_320.mp4,2mwBSO58y92EYmEFpDfmS7,0.14,0.767,190132,0.869,0.0,2,0.221,-3.381,0,0.0908,98.208,4,0.751
3aG_0iuM,Oh Ho Ho Ho (Remix),245,"Sukhbir, Ikka",hindi,https://www.jiosaavn.com/song/oh-ho-ho-ho-remix/QwksbkRZQn4,https://c.saavncdn.com/989/Hindi-Medium-Full-Hindi-2017-150x150.jpg,False,3F0I9AkbRwz12yz7Hxn0bF,0.00917,0.676,244417,0.935,0.0,5,0.097,-3.499,0,0.0892,144.944,4,0.802
ALl1Tl1n,Sauda Khara Khara,211,"Diljit Dosanjh, Sukhbir, Dhvani Bhanushali",hindi,https://www.jiosaavn.com/song/sauda-khara-khara/MSQHACBcBl0,https://c.saavncdn.com/753/Good-Newwz-Hindi-2019-20191226100303-150x150.jpg,https://aac.saavncdn.com/753/b2d2ea63de5861ab9ac301052b78680e_320.mp4,39xhY2XNZxtpVuit9B2TZc,0.182,0.73,256067,0.972,0.0,0,0.035,-3.44,0,0.157,155.042,4,0.883
oWsWvuFU,High Rated Gabru,179,Guru Randhawa,hindi,https://www.jiosaavn.com/song/high-rated-gabru/Hz8YZgJFcWY,https://c.saavncdn.com/326/Nawabzaade-Hindi-2018-20180717-150x150.jpg,https://aac.saavncdn.com/326/279b9d0d8d5706150f01e12a50034789_320.mp4,1ozrNv9W4KlprAmvgH0Yrq,0.118,0.685,179099,0.841,0.0,2,0.26,-2.932,0,0.0942,97.929,4,0.59
Sv98y7_e,"Lagdi Lahore Di (From ""Street Dancer 3D"")",215,"Tulsi Kumar, Sachin-Jigar, Vee, Guru Randhawa",hindi,https://www.jiosaavn.com/song/lagdi-lahore-di-from-street-dancer-3d/Ix5SCQ0HaFY,https://c.saavncdn.com/154/Lagdi-Lahore-Di-From-Street-Dancer-3D--Hindi-2020-20200115004001-150x150.jpg,https://aac.saavncdn.com/154/0b11e0d5799ad252f5535b37ea2bda7e_320.mp4,5ZQnQnbUVtBO0pl3ShqVHG,0.233,0.786,215368,0.797,0.0,6,0.0861,-4.063,1,0.0414,95.014,4,0.454
zrNgvy7K,Khadke Glassy,200,"Yo Yo Honey Singh, Ashok Mastie, Jyotica Tangri",hindi,https://www.jiosaavn.com/song/khadke-glassy/CholVgJJAHg,https://c.saavncdn.com/196/Jabariya-Jodi-Hindi-2019-20190719134736-150x150.jpg,https://aac.saavncdn.com/196/ebc77ed1a569f18e1bd268f4935ee88b_320.mp4,7E2iTG33dfcHlxldckKQIi,0.106,0.884,200711,0.95,0.0,1,0.0449,-0.95,1,0.205,104.952,4,0.703
Fx7z09cL,"Naah Goriye (From ""Bala"")",184,"B Praak, Harrdy Sandhu, Swasti Mehul",hindi,https://www.jiosaavn.com/song/naah-goriye-from-bala/NhBcS0QJVH8,https://c.saavncdn.com/647/Naah-Goriye-From-Bala--Hindi-2019-20191025062350-150x150.jpg,https://aac.saavncdn.com/647/8705ed29f0c98c39bd5e64d1bd624268_320.mp4,1CM4rFDU9q4EoLy2K44qE6,0.464,0.823,184618,0.765,0.0,2,0.0601,-1.695,0,0.0633,99.96,4,0.715
gmTQcszj,Gud Naal Ishq Mitha,219,"Navraj Hans, Harshdeep Kaur",hindi,https://www.jiosaavn.com/song/gud-naal-ishq-mitha/FwU-YBdDTVk,https://c.saavncdn.com/282/Ek-Ladki-Ko-Dekha-Toh-Aisa-Laga-Hindi-2019-20190131113053-150x150.jpg,https://aac.saavncdn.com/282/d941b93c32c10c078637b07b3009a82f_320.mp4,5aN5zVgz1zAfE6LMxuJYaJ,0.442,0.79,219935,0.774,4.65e-06,2,0.15,-7.243,1,0.0916,97.97,4,0.923
Q70gX8-p,on the street (with J. Cole),214,"J-hope, J. Cole",korean,https://www.jiosaavn.com/song/on-the-street-with-j.-cole/IV9bViwIGkM,https://c.saavncdn.com/121/on-the-street-with-J-Cole-Korean-2023-20230303103302-150x150.jpg,https://aac.saavncdn.com/121/6bd69beb35e36918c43b277044ffc59d_320.mp4,5wxYxygyHpbgv0EXZuqb9V,0.532,0.681,214701,0.821,0.00111,11,0.0921,-5.12,0,0.131,94.074,4,0.813
1mT3xUC1,BIBI Vengeance,165,Bibi,korean,https://www.jiosaavn.com/song/bibi-vengeance/QQU-AgxldAI,https://c.saavncdn.com/968/Lowlife-Princess-Noir-Instrumental-2022-20230228085458-150x150.jpg,https://aac.saavncdn.com/968/09b2d50c1d0eddd11f98f98a45b6e7ac_320.mp4,0ra3bPUOj2YnY4FJHXtgHZ,0.0272,0.442,165135,0.748,0.000128,11,0.0642,-4.718,0,0.0895,99.981,4,0.408
ZanjsI5c,OMG,212,NewJeans,korean,https://www.jiosaavn.com/song/omg/KgkFWwd5AlA,https://c.saavncdn.com/464/NewJeans-OMG-Korean-2023-20230102143332-150x150.jpg,https://aac.saavncdn.com/464/972b52c5834bd58e2215d331d5e3263f_320.mp4,65FftemJ1DbbZ45DUfHJXE,0.357,0.804,212253,0.771,3.07e-06,9,0.108,-4.067,0,0.0433,126.956,4,0.739
iht5gUOc,VIBE (feat. Jimin of BTS),175,Taeyang,korean,https://www.jiosaavn.com/song/vibe-feat.-jimin-of-bts/GQAfBBNleFA,https://c.saavncdn.com/275/VIBE-feat-Jimin-of-BTS-Korean-2023-20230113112357-150x150.jpg,https://aac.saavncdn.com/275/f1e8e8cec87ba618262e1f36f6b9ffd4_320.mp4,61AZsmFB3VoJdmraMk5ZSn,0.0801,0.78,175776,0.683,0.0,0,0.22,-5.319,1,0.0575,100.049,4,0.608
O7ieGUa-,Wild Flower (with youjeen),273,Rm,korean,https://www.jiosaavn.com/song/wild-flower-with-youjeen/P18CVDNlVh4,https://c.saavncdn.com/438/Indigo-Korean-2022-20221202103610-150x150.jpg,https://aac.saavncdn.com/438/93962c985186eb21ffe42ccada83db78_320.mp4,1AZjCZSGEjlxUufFQwSszF,0.0282,0.486,273500,0.766,0.0,8,0.123,-5.821,1,0.0938,154.992,4,0.417
ujVUeFdQ,ANTIFRAGILE,184,LE SSERAFIM,korean,https://www.jiosaavn.com/song/antifragile/BQI9ZBF2U2I,https://c.saavncdn.com/413/ANTIFRAGILE-Korean-2022-20221017143150-150x150.jpg,https://aac.saavncdn.com/413/db55593340d295e3149c3603fe63190a_320.mp4,4fsQ0K37TOXa3hEQfjEic1,0.0821,0.882,184444,0.797,0.0,10,0.113,-3.299,0,0.0819,105.025,4,0.824
4x0Estmd,Sugar Rush Ride,186,TOMORROW X TOGETHER,korean,https://www.jiosaavn.com/song/sugar-rush-ride/RBBbdAdEWlc,https://c.saavncdn.com/993/The-Name-Chapter-TEMPTATION-English-2023-20230120103656-150x150.jpg,https://aac.saavncdn.com/993/5ec327a5a7d50dc5a3bc5fb7ddabe382_320.mp4,0rhI6gvOeCKA502RdJAbfs,0.00788,0.712,186571,0.893,0.0,10,0.169,-3.995,0,0.0851,125.022,4,0.828
tuTInN1L,Nxde,178,(G)I-DLE,korean,"https://www.jiosaavn.com/song/nxde/BB0-eBp,Bn8",https://c.saavncdn.com/544/I-love-Korean-2022-20221017153610-150x150.jpg,https://aac.saavncdn.com/544/6a8f4cb71a0a0ae81d155a55513024b6_320.mp4,6NnCWIWV740gP7DQ8kqdIE,0.0413,0.726,178453,0.91,7.81e-06,4,0.479,-1.948,0,0.179,135.966,4,0.648
6iGMxkx4,WE ARE YOUNG,178,TRI.BE,korean,https://www.jiosaavn.com/song/we-are-young/RgEsfAxbTwc,https://c.saavncdn.com/863/W-A-Y-Korean-2023-20230213143211-150x150.jpg,https://aac.saavncdn.com/863/95034a67b8a73673b12baab8cae4f728_320.mp4,7a86XRg84qjasly9f6bPSD,0.02,0.378,250627,0.638,7.66e-05,10,0.0849,-5.576,1,0.075,184.086,4,0.735
qrBYElmt,Blue Side,198,J-hope,korean,https://www.jiosaavn.com/song/blue-side/ARopaDFcWkc,https://c.saavncdn.com/841/Blue-Side-Korean-2022-20220720192625-150x150.jpg,https://aac.saavncdn.com/841/7ae69a6c3e56182d47fec6294617cdab_320.mp4,5RQsNib1m9Hxo2AIjJcdpK,0.631,0.586,209413,0.657,0.00833,9,0.125,-5.082,1,0.0286,134.358,4,0.512
3_o52E2C,The Astronaut,282,Jin,korean,https://www.jiosaavn.com/song/the-astronaut/QzcEBEZ1BXA,https://c.saavncdn.com/338/The-Astronaut-Korean-2022-20221028093149-150x150.jpg,https://aac.saavncdn.com/338/9908a44b2d46987f4c1ef94d11e61046_320.mp4,0h7QMc9ZRzA9QJrbEHytn2,0.00446,0.54,282463,0.761,2.5e-06,5,0.137,-5.356,1,0.0311,124.988,4,0.215
HiACk7hn,"Closer (with Paul Blanco, Mahalia)",196,Rm,english,https://www.jiosaavn.com/song/closer-with-paul-blanco-mahalia/OAEqch8HX10,https://c.saavncdn.com/438/Indigo-Korean-2022-20221202103610-150x150.jpg,https://aac.saavncdn.com/438/6842ff229f0ffd990b7aa61187936c2e_320.mp4,0Cuwd86fyu0lPVokzTp8Hu,0.459,0.507,196508,0.706,2.37e-06,8,0.163,-6.395,1,0.173,92.828,4,0.403
iSyhidA1,CASE 143,191,Stray Kids,korean,https://www.jiosaavn.com/song/case-143/GTsSWR1UdgI,https://c.saavncdn.com/030/MAXIDENT-Korean-2022-20221007093231-150x150.jpg,https://aac.saavncdn.com/030/a1cf4f6ce8c23aca16309f569e3e46a0_320.mp4,3O8G8eVrhfXTGttyQ1xVuq,0.0961,0.812,191965,0.89,0.0,6,0.0222,-2.661,0,0.209,100.006,4,0.69
0OgNSCfc,Talk that Talk,177,Twice,korean,https://www.jiosaavn.com/song/talk-that-talk/QCcMfydzUVA,https://c.saavncdn.com/874/BETWEEN-1-2-Korean-2022-20220826093514-150x150.jpg,https://aac.saavncdn.com/874/c4e99aed2335bb9bcaaa98b23b2c723e_320.mp4,0RDqNCRBGrSegk16Avfzuq,0.136,0.772,177467,0.907,0.0,3,0.334,-2.438,0,0.124,119.973,4,0.783
fXi61pIW,MOONLIGHT SUNRISE,180,Twice,english,https://www.jiosaavn.com/song/moonlight-sunrise/FjACB0VAfmQ,https://c.saavncdn.com/511/MOONLIGHT-SUNRISE-English-2023-20230120103328-150x150.jpg,https://aac.saavncdn.com/511/2b6ce34120916ad4a477c4634cef82f0_320.mp4,5NcLyVjUgG0yfwHgr5t81w,0.392,0.749,180320,0.781,2.12e-06,1,0.086,-3.265,1,0.0578,125.09,4,0.606
8msbVmMu,Ditto,185,NewJeans,korean,https://www.jiosaavn.com/song/ditto/SAUYUyJdekY,https://c.saavncdn.com/464/NewJeans-OMG-Korean-2023-20230102143332-150x150.jpg,https://aac.saavncdn.com/464/fdf57fc59db3e72544a915212bb2c92f_320.mp4,3r8RuvgbX9s7ammBn07D3W,0.027,0.814,185507,0.641,0.0,6,0.0993,-5.957,0,0.111,133.854,4,0.183
AcMsEFOb,HALAZIA,197,ATEEZ,korean,https://www.jiosaavn.com/song/halazia/MQsmQjF2eFE,https://c.saavncdn.com/665/SPIN-OFF-FROM-THE-WITNESS-Korean-2022-20221223060640-150x150.jpg,https://aac.saavncdn.com/665/fb233848af5e0a40015251f5dd92da5e_320.mp4,5cTnKClHyczcUhFT8MKBZe,0.000677,0.482,197026,0.884,0.000575,6,0.0883,-4.538,0,0.0668,171.915,4,0.377
i9K7Y5Ou,Fighting,204,BSS (SEVENTEEN),korean,https://www.jiosaavn.com/song/fighting/GVEgBi0FeEY,https://c.saavncdn.com/556/BSS-1st-Single-Album-SECOND-WIND-Korean-2023-20230206143339-150x150.jpg,https://aac.saavncdn.com/556/00bfe52c0fdc2da3694273d10f260375_320.mp4,7eBpUuPnDTfbeP1P4P93CS,0.103,0.707,204467,0.86,0.0,11,0.0989,-2.935,0,0.191,152.026,4,0.922
mJCVQv0a,PANDORA,196,MAVE:,unknown,https://www.jiosaavn.com/song/pandora/HSIoZyVGB1I,https://c.saavncdn.com/130/PANDORA-S-BOX-Unknown-2023-20230125182534-150x150.jpg,https://aac.saavncdn.com/130/b02e254d81933842d83dffd65661f778_320.mp4,70yszWsLJvNZuZwaHNMROf,0.0204,0.644,196827,0.945,0.000133,9,0.328,-2.436,1,0.123,149.986,4,0.759
X8VWgI0X,Beautiful Liar,183,Monsta X,korean,https://www.jiosaavn.com/song/beautiful-liar/KFA9ZhN5B2s,https://c.saavncdn.com/398/REASON-Korean-2023-20230109093627-150x150.jpg,https://aac.saavncdn.com/398/d60f5b1c7a2bf3dbf07f24e1e7426ce4_320.mp4,2HWWNoWEEEECwZhAiLg7ib,0.00554,0.764,199853,0.751,0.000237,8,0.164,-3.74,1,0.0703,91.977,4,0.418
89aiSPZ6,Love Is Ugly (Feat. Hwa Sa),223,Jay Park,unknown,https://www.jiosaavn.com/song/love-is-ugly-feat.-hwa-sa/SFEKWCdgbQU,https://c.saavncdn.com/255/Yesterday-Unknown-2023-20230213181132-150x150.jpg,https://aac.saavncdn.com/255/9fc656281b62dba08dd3950939c76c86_320.mp4,3MUmPh3UxWs9p25e6B3M7N,0.186,0.55,223214,0.515,0.0,10,0.125,-6.827,0,0.0545,81.564,4,0.462
Yg7kzt6d,Cotton Candy,199,Jinyoung,unknown,https://www.jiosaavn.com/song/cotton-candy/KQ9cWg5EAVc,https://c.saavncdn.com/898/Chapter-0-WITH-Unknown-2023-20230118184406-150x150.jpg,https://aac.saavncdn.com/898/8ad90a81b90e4ea53fc4ed049a793d8f_320.mp4,49svgOKkm8D9u8RuQHdIW7,0.238,0.75,145424,0.493,0.0,0,0.0933,-5.734,0,0.0624,208.11,4,0.82
yLrHXHRH,Teddy Bear,189,STAYC,unknown,https://www.jiosaavn.com/song/teddy-bear/CSQZeSx4ZXs,https://c.saavncdn.com/672/Teddy-Bear-Unknown-2023-20230214181730-150x150.jpg,https://aac.saavncdn.com/672/3df4454ad404dfc570ee7cddada09f18_320.mp4,4kSDi21MeOoSvpZs6MveI9,0.105,0.757,189773,0.91,0.0,7,0.387,-3.953,1,0.0524,119.04,4,0.686
ZagZdY0v,THE SOUND,180,Stray Kids,japanese,https://www.jiosaavn.com/song/the-sound/KgkMaxBpB0U,https://c.saavncdn.com/090/THE-SOUND-Japanese-2023-20230124153502-150x150.jpg,https://aac.saavncdn.com/090/f4ecceab8c71c27ae89afc772dbf34a7_320.mp4,316r1KLN0bcmpr7TZcMCXT,0.0875,0.646,248880,0.938,6.52e-06,0,0.447,-4.735,1,0.0754,120.708,4,0.545
WsgKLb-J,Ay-Yo,222,NCT 127,korean,https://www.jiosaavn.com/song/ay-yo/JxsMejhSGnk,https://c.saavncdn.com/785/Ay-Yo-The-4th-Album-Repackage-Korean-2023-20230129143124-150x150.jpg,https://aac.saavncdn.com/785/b2860d21ad0da3855533efe115f7c183_320.mp4,2KwOuFfwQyT9mZqjvchd81,0.00629,0.753,221493,0.845,0.0,8,0.317,-2.751,0,0.121,90.002,4,0.413
yzGPLtCS,BETTING,198,"Shingo Katori, Seventeen",japanese,https://www.jiosaavn.com/song/betting/CRIsYThEdGA,https://c.saavncdn.com/860/BETTING-Japanese-2023-20230114115146-150x150.jpg,https://aac.saavncdn.com/860/3dc896d7572be3a9a1f692b19e3d7119_320.mp4,2D4FPjRVAWPGZUnO3Qzz8d,0.109,0.73,198307,0.817,0.0,11,0.149,-3.648,0,0.0603,93.0,4,0.568
0bgbkNv1,Sweet Juice,192,Purple Kiss,unknown,"https://www.jiosaavn.com/song/sweet-juice/QAoMUx9,QQI",https://c.saavncdn.com/378/Cabin-Fever-Unknown-2023-20230215181333-150x150.jpg,https://aac.saavncdn.com/378/3ffba48367334d714641a4771a2d68b4_320.mp4,2th6UWbfVz3hsSDzQAKqy2,0.031,0.705,192653,0.709,0.0,6,0.48,-2.871,1,0.0372,116.012,4,0.723
ExRlXvNS,On My Way (Feat. Jackson Wang),183,Epik High,korean,https://www.jiosaavn.com/song/on-my-way-feat.-jackson-wang/NRA5XSxGeWA,https://c.saavncdn.com/569/Strawberry-Unknown-2023-20230201133721-150x150.jpg,https://aac.saavncdn.com/569/a153975dee1735fe5d54f3941647030b_320.mp4,5vaR767DFNrbwosqbdJRD0,0.104,0.655,183573,0.655,0.0,5,0.111,-6.693,1,0.316,170.188,4,0.414
kqxBOvbj,Goodbye,176,Brave Girls,unknown,https://www.jiosaavn.com/song/goodbye/GxkTcztGVVk,https://c.saavncdn.com/385/Goodbye-Unknown-2023-20230216175856-150x150.jpg,https://aac.saavncdn.com/385/e86d8f7ff35aeadfdd5ad1701fe8d961_320.mp4,0t3ZvGKlmYmVsDzBJAXK8C,0.456,0.548,174853,0.653,0.0,5,0.103,-3.875,1,0.081,150.068,4,0.163
